,NID,Quarter,Herd,Lact,M_Sys,HWI,ABV_M_Resist,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,Outcome_Mean_logSCC_next_lact,Outcome_Std_logSCC_next_lact,Outcome_Count_logSCC_next_lact,Outcome_Next_Lact_max_xmast,Outcome_failure_T,Outcome_failure_D,Outcome_Lact_mast_reoccur,Outcome_Recurred,Pregnant,Outcome_Sold,Outcome_num_tests_30to60,Outcome_num_tests_30to60_SCC<200,Outcome_num_tests_60to90,Outcome_num_tests_60to90_SCC<200,Outcome_num_tests_after90,Outcome_num_tests_after90_SCC<200,Outcome_num_tests_30to100,Outcome_30to100_mean_logSCC,Outcome_30to100_sd_mean_logSCC,Outcome_num_tests_30to150,Outcome_30to150_mean_logSCC,Outcome_30to150_sd_mean_logSCC,DSLB,Outcome_Failure,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,Outcome_Sold100,Outcome_Rec100,Outcome_Shortloss,Outcome_Longloss,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
2075,Y14890035,11,2G0064V,2,,,,0,276.0,216,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,9.04617302576227,99.0,2.0,2.0,2.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,8486.0,9.04617302576227,1.0,1.0,1.0,1.0,293.0,5.680172609017068,1.0,1.0,0.0,2015,5,9999999,0,0.0,0.0,0.0,3.179824561403509,17.647058823529413,2.905027932960894,39.27576601671309,43.75,38.387096774193544,32.03342618384401,37.5,30.967741935483872
2076,Y14890064,300,2G0064V,2,,,,0,219.0,310,0,202.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,5.429345628954441,99.0,1.0,1.0,1.0,4.640865184031428,0.7728968754793281,2.0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1.0,228.0,5.429345628954441,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2015,6,9999999,0,0.0,0.0,0.0,1.5852047556142668,0.0,1.5915119363395225,37.17579250720461,25.0,37.46312684365782,30.547550432276655,25.0,30.678466076696164
2077,Y14890064,21,2G0064V,2,,,,0,219.0,323,0,215.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,5.429345628954441,99.0,1.0,1.0,1.0,4.640865184031428,0.7728968754793281,2.0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,1.0,228.0,5.429345628954441,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2015,7,"47115, 49851",0,0.0,0.0,0.0,1.366120218579235,,1.366120218579235,37.17579250720461,25.0,37.46312684365782,30.547550432276655,25.0,30.678466076696164
2078,Y14890072,300,2G0064V,3,,,,0,1204.0,367,0,313.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,10,9999999,0,0.0,0.0,0.0,3.430079155672823,10.44776119402985,2.7496382054992763,,,,,,
2080,Y14890085,300,2G0064V,2,,,,0,,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,,,,1.0,4.634728988229636,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,9999999,0,0.0,0.0,0.0,2.914798206278027,18.181818181818183,2.3282887077997674,35.82089552238806,16.666666666666664,40.0,26.865671641791046,8.333333333333332,30.909090909090907
2083,Y14890153,21,2G0064V,1,,,,0,,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,8,9999999,0,1.0,,0.0,0.2621231979030144,1.6129032258064515,0.0,,,,,,
2084,Y14890153,21,2G0064V,1,,,,0,,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,9,38696,0,0.0,0.0,0.0,0.35252643948296125,0.0,0.4076086956521739,,,,,,
2085,Y14890167,11,2G0064V,2,,,,0,272.0,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,2,2.596478425445105,0.5646302068252338,2.0,2.596478425445105,0.5646302068252338,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4323.0,8.371704884667631,1.0,1.0,1.0,2015,8,9999999,0,0.0,0.0,0.0,5.008077544426494,12.650602409638553,2.207505518763797,,,,,,
2087,Y14890180,21,2G0064V,4,,,,0,326.0,231,0,142.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,9999999,0,0.0,0.0,0.0,0.8333333333333334,0.0,0.8433734939759037,,,,,,
2088,Y14890191,22,2G0064V,4,,,,0,284.0,442,0,350.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,1.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28.0,3.332204510175204,0.0,0.0,0.0,2021,11,9999999,0,0.0,0.0,0.0,6.056860321384425,0.0,6.064356435643564,,,,,,
2090,Y14890247,12,2G0064V,1,,,,0,,488,0,278.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4.0,1.0,1.0,4.92245229474115,0.4228190673437482,4.0,1.0,1.0,,,,,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,1.0,230.0,5.438079308923196,1.0,1.0,0.0,3.0,144.0,4.750576623347135,0.0,0.0,0.0,,,,,,,2015,8,9999999,0,0.0,0.0,0.0,5.095541401273886,12.790697674418606,2.1929824561403506,,,,,,
2091,Y14890247,300,2G0064V,1,,,,0,,493,0,283.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4.0,1.0,1.0,4.92245229474115,0.4228190673437482,4.0,1.0,1.0,,,,,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,1.0,230.0,5.438079308923196,1.0,1.0,0.0,3.0,144.0,4.750576623347135,0.0,0.0,0.0,,,,,,,2015,8,"47115, 59528",0,0.0,0.0,0.0,5.7926829268292686,13.333333333333334,3.557312252964427,48.369565217391305,42.30769230769231,50.75757575757576,44.02173913043478,36.53846153846153,46.96969696969697
2092,Y14890314,21,2G0064V,1,,,,0,,378,0,40.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,3.4965075614664802,99.0,1.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.8066624897703196,99.0,1.0,3.8066624897703196,99.0,,0,,,,,,,,,,,,,,,,,,,1.0,33.0,3.4965075614664802,0.0,0.0,0.0,,,,,,,2015,8,9999999,0,0.0,0.0,0.0,4.0650406504065035,9.25925925925926,2.207505518763797,,,,,,
2094,Y14890331,11,2G0064V,4,,,,0,277.0,59,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,9999999,0,1.0,,0.0,0.4761904761904762,0.0,0.49019607843137253,,,,,,
2095,Y14890331,21,2G0064V,4,,,,0,277.0,90,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,,,,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,6,49851,0,0.0,0.0,0.0,0.8333333333333334,,0.8333333333333334,,,,,,
2096,Y14890331,21,2G0064V,4,,,,0,277.0,368,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,2,3,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,49851,0,0.0,0.0,0.0,2.341137123745819,,2.341137123745819,,,,,,
2097,Y14890337,12,2G0064V,1,,,,0,,265,0,117.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,4.584967478670572,99.0,1.0,0.0,0.0,4.844681581371433,1.992233611838376,3.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,98.0,4.584967478670572,0.0,0.0,0.0,,,,,,,2015,5,9999999,0,0.0,0.0,0.0,3.5634743875278394,27.27272727272727,3.269447576099211,39.27576601671309,43.75,38.387096774193544,32.03342618384401,37.5,30.967741935483872
2101,Y14890367,300,2G0064V,1,,,,0,,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,3,9999999,0,0.0,0.0,0.0,0.3926701570680628,1.2987012987012987,0.16393442622950818,,,,,,
2105,Y14890415,21,2G0064V,4,,,,0,273.0,192,0,131.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,10,9999999,0,0.0,0.0,0.0,5.660377358490567,15.09433962264151,4.986522911051213,,,,,,
2106,Y14890420,21,2G0064V,2,,,,0,1007.0,498,0,282.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,9999999,0,0.0,0.0,0.0,4.368932038834951,5.405405405405405,4.227941176470589,,,,,,
2109,Y14890452,21,2G0064V,4,,,,0,274.0,423,0,356.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,5,9999999,0,0.0,0.0,0.0,0.16722408026755853,,0.16722408026755853,,,,,,
2110,Y14890454,99,2G0064V,1,,,,0,,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,4,9999999,0,0.0,0.0,0.0,0.6674082313681869,0.0,0.7033997655334115,,,,,,
2111,Y14890454,22,2G0064V,3,,,,0,285.0,47,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,6,38696,0,1.0,,0.0,1.0714285714285714,,1.0714285714285714,,,,,,
2112,Y14890454,22,2G0064V,3,,,,0,285.0,101,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,,,,,,,,,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,47115,0,1.0,,0.0,1.509433962264151,0.0,1.6064257028112447,,,,,,
2113,Y14890454,300,2G0064V,3,,,,0,285.0,127,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,1,3,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,47115,0,0.0,0.0,0.0,6.531881804043546,1.7241379310344827,7.0085470085470085,,,,,,
2114,Y14890455,22,2G0064V,4,,,,0,265.0,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,9999999,0,1.0,,0.0,2.9508196721311477,5.063291139240507,2.6365348399246704,,,,,,
2115,Y14890455,22,2G0064V,4,,,,0,265.0,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,,,,,,,,,,,,,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,49851,0,0.0,0.0,0.0,5.909797822706065,2.8169014084507045,6.293706293706294,,,,,,
2116,Y14890455,21,2G0064V,4,,,,0,265.0,28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,,,,,,,,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,9,47115,0,0.0,0.0,0.0,6.042296072507553,0.0,6.525285481239804,,,,,,
2117,Y14890460,21,2G0064V,2,,,,0,,144,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,9999999,0,0.0,0.0,0.0,4.241435562805873,5.47945205479452,4.074074074074074,,,,,,
2118,Y14890484,11,2G0064V,4,,,,0,1362.0,427,0,193.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,5.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,125.0,3.8142320956385816,0.0,0.0,0.0,2021,6,9999999,0,0.0,0.0,0.0,1.3095238095238095,,1.3095238095238095,,,,,,
2119,Y14890492,300,2G0064V,2,,,,0,1357.0,39,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,10,9999999,0,0.0,0.0,0.0,3.9318479685452163,10.44776119402985,3.3045977011494254,,,,,,
2121,Y14890505,12,2G0064V,4,,,,0,274.0,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,9,9999999,0,1.0,,0.0,5.093833780160858,10.9375,4.545454545454546,,,,,,
2122,Y14890505,22,2G0064V,4,,,,0,274.0,85,0,19.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,12,49851,0,0.0,0.0,0.0,2.595797280593325,,2.595797280593325,,,,,,
2123,Y14890517,21,2G0064V,4,,,,0,330.0,385,0,293.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,10,9999999,0,0.0,0.0,0.0,4.427083333333334,11.666666666666666,3.8135593220338984,,,,,,
2124,Y14890522,21,2G0064V,7,,,,0,286.0,374,0,273.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,1.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,2.1972245773362196,0.0,0.0,0.0,2021,10,9999999,0,0.0,0.0,0.0,5.249679897567221,10.714285714285714,4.827586206896552,,,,,,
2125,Y14890524,12,2G0064V,1,,,,0,,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,8,9999999,0,0.0,0.0,0.0,0.2621231979030144,1.6129032258064515,0.0,,,,,,
2126,Y14890525,22,2G0064V,3,,,,0,278.0,367,0,289.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,9999999,0,0.0,0.0,0.0,2.341137123745819,,2.341137123745819,,,,,,
2127,Y14890546,22,2G0064V,3,,,,0,277.0,43,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,9,9999999,0,1.0,,0.0,6.488011283497884,2.0408163265306123,6.8181818181818175,,,,,,
2128,Y14890546,22,2G0064V,3,,,,0,277.0,51,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,9,47115,0,0.0,0.0,0.0,4.44743935309973,6.451612903225806,4.264705882352941,,,,,,
2129,Y14890552,12,2G0064V,2,,,,0,1035.0,490,0,284.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,9999999,0,0.0,0.0,0.0,4.241435562805873,5.47945205479452,4.074074074074074,,,,,,
2133,Y14890560,12,2G0064V,5,,,,0,1164.0,248,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,4.0,0.0,0.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,35.0,3.294780427805734,0.0,0.0,0.0,2021,5,9999999,0,0.0,0.0,0.0,0.2380952380952381,0.0,0.24509803921568626,,,,,,
2134,Y14890561,21,2G0064V,2,,,,0,1150.0,373,0,287.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,9999999,0,0.0,0.0,0.0,1.658374792703151,3.7037037037037033,1.3409961685823755,,,,,,
2141,Y14890619,12,2G0064V,3,,,,0,282.0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,2.0,0.0,0.0,,,,0,1,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1,3.9512437185814275,99.0,1.0,3.9512437185814275,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.0,47.0,3.7695135279119976,0.0,0.0,0.0,2015,8,9999999,0,0.0,0.0,0.0,5.008077544426494,12.650602409638553,2.207505518763797,,,,,,
2145,Y14890634,11,2G0064V,3,,,,0,275.0,360,0,293.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,10,9999999,0,0.0,0.0,0.0,4.427083333333334,11.666666666666666,3.8135593220338984,,,,,,
2146,Y14890640,22,2G0064V,1,,,,0,,92,0,8.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,2.772588722239781,99.0,1.0,0.0,0.0,4.124264562400109,0.3287258310540226,2.0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1,4.51085950651685,99.0,2.0,4.562990011679055,0.0737236674137506,,0,,,,,,,1.0,16.0,2.772588722239781,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2015,1,9999999,0,0.0,0.0,0.0,0.19011406844106463,,0.19011406844106463,,,,,,
2147,Y14890645,11,2G0064V,2,,,,0,752.0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,8,9999999,0,0.0,0.0,0.0,1.3157894736842104,7.142857142857142,0.0,,,,,,
2151,Y14890658,21,2G0064V,2,,,,0,771.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,8,9999999,0,0.0,0.0,0.0,2.6515151515151514,8.974358974358974,0.0,,,,,,
2152,Y15890002,300,2G0064V,1,,,,0,,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,1,1,0,0,0,0,0.0,0.0,0.0,0.0,4.0,4.0,,,,1.0,3.6635616461296463,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,3,9999999,0,0.0,0.0,0.0,2.166064981949458,0.0,2.1739130434782608,46.464646464646464,73.33333333333333,45.40682414698163,39.141414141414145,46.666666666666664,38.84514435695538
2153,Y15890002,11,2G0064V,1,,,,0,,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,1,1,0,0,0,0,0.0,0.0,0.0,0.0,4.0,4.0,,,,1.0,3.6635616461296463,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,3,47115,0,0.0,0.0,0.0,2.078239608801956,0.0,2.085889570552147,45.0,75.0,43.51851851851852,37.35294117647059,50.0,36.7283950617284
2154,Y15890018,21,2G0064V,3,,,,0,308.0,468,0,399.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,12,9999999,0,0.0,0.0,0.0,2.1013597033374536,,2.1013597033374536,,,,,,
2155,Y15890024,21,2G0064V,2,,,,0,633.0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,8,9999999,0,0.0,0.0,0.0,2.6515151515151514,8.974358974358974,0.0,,,,,,
2156,Y15890048,22,2G0064V,3,,,,0,271.0,124,0,80.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,9999999,0,0.0,0.0,0.0,2.9508196721311477,5.063291139240507,2.6365348399246704,,,,,,
2157,Y15890048,21,2G0064V,3,,,,0,271.0,372,0,328.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,,,,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,4,49851,0,1.0,,0.0,0.8361204013377926,,0.8361204013377926,,,,,,
2158,Y15890048,21,2G0064V,3,,,,0,271.0,395,0,351.0,0,0.0,0.0,0.0,0.0,0.0,3,2,3,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,5,59528,0,0.0,0.0,0.0,0.33444816053511706,,0.33444816053511706,,,,,,
2159,Y15890052,11,2G0064V,3,,,,0,275.0,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,9999999,0,0.0,0.0,0.0,4.241435562805873,5.47945205479452,4.074074074074074,,,,,,
2160,Y15890074,12,2G0064V,2,,,,0,1001.0,323,0,41.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,7,9999999,0,0.0,0.0,0.0,0.9933774834437087,,0.9933774834437087,,,,,,
2162,Y15890097,22,2G0064V,3,,,,0,284.0,176,0,89.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,9,9999999,0,0.0,0.0,0.0,6.499261447562777,2.2222222222222223,6.80379746835443,,,,,,
