,NID,Quarter,Herd,Lact,M_Sys,HWI,ABV_M_Resist,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,Outcome_Mean_logSCC_next_lact,Outcome_Std_logSCC_next_lact,Outcome_Count_logSCC_next_lact,Outcome_Next_Lact_max_xmast,Outcome_failure_T,Outcome_failure_D,Outcome_Lact_mast_reoccur,Outcome_Recurred,Pregnant,Outcome_Sold,Outcome_num_tests_30to60,Outcome_num_tests_30to60_SCC<200,Outcome_num_tests_60to90,Outcome_num_tests_60to90_SCC<200,Outcome_num_tests_after90,Outcome_num_tests_after90_SCC<200,Outcome_num_tests_30to100,Outcome_30to100_mean_logSCC,Outcome_30to100_sd_mean_logSCC,Outcome_num_tests_30to150,Outcome_30to150_mean_logSCC,Outcome_30to150_sd_mean_logSCC,DSLB,Outcome_Failure,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,Outcome_Sold100,Outcome_Rec100,Outcome_Shortloss,Outcome_Longloss,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
1237,Z14AL0152,99,2K0084M,1,,,,114,,339,0,191.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.343805421853684,99.0,1.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,77.0,4.343805421853684,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1238,Z14AL0156,99,2K0084M,1,,,,125,,322,0,213.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,5.365976015021851,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
1239,Z14AL0159,99,2K0084M,3,,,,96,287.0,29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,5.0,0.0,0.0,4.941642422609304,99.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,4.23410650459726,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,5.0,70.0,3.8076457559148826,0.0,0.0,0.0,2016,9,9999999,0,0.0,0.0,0.0,11.359404096834265,4.3478260869565215,12.393162393162394,,,,,,
1240,Z14AL0159,99,2K0084M,3,,,,96,287.0,318,0,191.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,0.0,0.0,4.23410650459726,99.0,6.0,0.0,0.0,4.941642422609304,99.0,1.0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,69.0,4.23410650459726,0.0,0.0,0.0,5.0,70.0,3.8076457559148826,0.0,0.0,0.0,2017,6,"49851, 38696",0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1241,Z14AL0159,99,2K0084M,4,,,,91,278.0,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,3,,,,,,6.0,0.0,0.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,4.941642422609304,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,70.0,3.8787225473619458,0.0,0.0,0.0,2017,10,49851,0,0.0,0.0,0.0,7.714701601164483,0.0,7.748538011695906,,,,,,
1242,Z14AL0160,99,2K0084M,1,,,,89,,328,0,198.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.624972813284271,99.0,1.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,102.0,4.624972813284271,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1243,Z14AL0164,99,2K0084M,1,,,,108,,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,0,0,0,1,1,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,4.189654742026425,99.0,1.0,4.189654742026425,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,8,9999999,0,0.0,0.0,0.0,8.76068376068376,7.368421052631578,9.115281501340483,,,,,,
1244,Z14AL0164,99,2K0084M,1,,,,108,,296,0,206.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,2.0,0.0,0.0,4.166394734208978,0.03289461851633646,2.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,66.0,4.166394734208978,0.0,0.0,0.0,,,,,,,2017,6,49851,0,0.0,0.0,0.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
1245,Z14AL0167,99,2K0084M,1,,,,113,,340,0,323.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,3.828641396489095,99.0,1.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,46.0,3.828641396489095,0.0,0.0,0.0,,,,,,,2017,7,9999999,0,0.0,0.0,0.0,27.594339622641513,0.0,27.659574468085108,,,,,,
1246,Z14AL0169,99,2K0084M,1,,,,132,,325,0,205.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.553876891600541,99.0,1.0,0.0,0.0,4.653960350157523,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,95.0,4.553876891600541,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1247,Z14AL0171,99,2K0084M,1,,,,107,,264,0,202.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.882801922586371,99.0,1.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,132.0,4.882801922586371,0.0,0.0,0.0,,,,,,,,,,,,,2017,4,9999999,0,0.0,0.0,0.0,6.626506024096386,1.639344262295082,7.322654462242563,,,,,,
1248,Z14AL0177,99,2K0084M,1,,,,99,,305,0,206.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,3.295836866004329,99.0,1.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,27.0,3.295836866004329,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
1249,Z14AL0178,99,2K0084M,1,,,,115,,338,0,219.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,0.0,0.0,3.530667183455219,1.6019813991261986,2.0,0.0,0.0,3.6109179126442243,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,106.0,3.530667183455219,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1250,Z14AL0179,99,2K0084M,1,,,,114,,305,0,226.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,0.0,0.0,3.3006150593644383,0.2335161362166695,2.0,0.0,0.0,7.183111701743281,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,32.0,3.3006150593644383,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1251,Z14AL0181,99,2K0084M,1,,,,102,,334,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,3.6375861597263857,99.0,1.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1252,Z14AL0186,99,2K0084M,1,,,,125,,342,0,226.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.6443908991413725,99.0,1.0,0.0,0.0,2.995732273553991,99.0,1.0,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,104.0,4.6443908991413725,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1253,Z14AL0188,21,2K0084M,2,,,,104,255.0,59,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,2.0,0.0,0.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,44.0,3.624962768358994,0.0,0.0,0.0,2017,9,9999999,0,0.0,0.0,0.0,6.588579795021962,15.384615384615385,6.055900621118012,,,,,,
1254,Z14AL0190,99,2K0084M,1,,,,93,,325,0,213.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,3.912023005428146,99.0,1.0,0.0,0.0,4.406719247264253,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,50.0,3.912023005428146,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,9.090909090909092,0.0,9.151785714285714,,,,,,
1255,Z14AL0191,99,2K0084M,1,,,,109,,308,0,205.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,2.9444389791664403,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1256,Z14AL0192,99,2K0084M,2,,,,110,,181,0,94.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,1.0,0.0,0.0,,,,,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,71.0,4.2626798770413155,0.0,0.0,0.0,2018,2,9999999,0,1.0,,0.0,8.444444444444445,,8.444444444444445,,,,,,
1257,Z14AL0192,12,2K0084M,2,,,,110,,189,0,102.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,1.0,0.0,0.0,,,,,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,71.0,4.2626798770413155,0.0,0.0,0.0,2018,2,47941,0,0.0,0.0,0.0,13.03538175046555,,13.03538175046555,,,,,,
1258,Z14AL0192,22,2K0084M,2,,,,110,,404,0,317.0,0,0.0,0.0,0.0,0.0,0.0,3,1,3,1.0,1.0,1.0,6.371611847231857,99.0,2.0,1.0,1.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,585.0,6.371611847231857,1.0,1.0,0.0,1.0,71.0,4.2626798770413155,0.0,0.0,0.0,2018,9,47941,0,0.0,0.0,0.0,6.349206349206349,,6.349206349206349,,,,,,
1259,Z14AL0193,22,2K0084M,1,,,,92,,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,7,9999999,0,0.0,0.0,0.0,2.380952380952381,8.333333333333332,1.6129032258064515,,,,,,
1260,Z14AL0193,99,2K0084M,1,,,,92,,344,0,198.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,0.0,0.0,4.820281565605037,99.0,1.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,124.0,4.820281565605037,0.0,0.0,0.0,,,,,,,2017,6,49851,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1261,Z14AL0195,99,2K0084M,3,,,,105,265.0,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,4.0,0.0,0.0,,,,,0,0,1,1,0,0,1.0,1.0,0.0,0.0,2.0,2.0,1,2.995732273553991,99.0,2.0,3.824846311855757,1.1725443177202832,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,30.0,3.003015762235257,0.0,0.0,0.0,2016,9,9999999,0,0.0,0.0,0.0,19.689119170984455,32.69230769230769,18.40607210626186,,,,,,
1262,Z14AL0195,99,2K0084M,3,,,,105,265.0,285,0,205.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,2.0,0.0,0.0,3.824846311855757,1.1725443177202832,6.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,105.0,3.824846311855757,0.0,0.0,0.0,4.0,30.0,3.003015762235257,0.0,0.0,0.0,2017,6,"38696, 49851",0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1263,Z14AL0196,99,2K0084M,2,,,,110,277.0,98,0,13.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,2.302585092994046,99.0,2.0,0.0,0.0,3.9316333620047867,1.0079913757022045,2.0,1,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1,3.8918202981106265,99.0,1.0,3.8918202981106265,99.0,,0,1.0,10.0,2.302585092994046,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,37.0,3.6109179126442243,0.0,0.0,0.0,2015,11,9999999,0,0.0,0.0,0.0,3.669724770642202,,3.669724770642202,23.046875,18.181818181818183,23.26530612244898,19.921875,18.181818181818183,20.0
1264,Z14AL0196,99,2K0084M,3,,,,93,280.0,313,0,206.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,2.0,0.0,0.0,3.9316333620047867,1.0079913757022045,5.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,104.0,3.9316333620047867,0.0,0.0,0.0,3.0,49.0,3.268441101249632,0.0,0.0,0.0,2017,6,49851,0,0.0,0.0,0.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
1265,Z14AL0197,99,2K0084M,1,,,,77,,292,0,213.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.477336814478207,99.0,1.0,0.0,0.0,4.6443908991413725,99.0,1.0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,88.0,4.477336814478207,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,9.090909090909092,0.0,9.151785714285714,,,,,,
1267,Z14AL0201,99,2K0084M,1,,,,83,,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,6.895682697747868,99.0,1.0,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1,3.2188758248682006,99.0,1.0,3.2188758248682006,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,8,9999999,0,0.0,0.0,1.0,6.166219839142091,7.518796992481203,5.416666666666667,,,,,,
1268,Z14AL0201,99,2K0084M,2,,,,83,284.0,157,0,126.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,1.0,1.0,1.0,6.895682697747868,99.0,2.0,1.0,1.0,,,,,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1.0,988.0,6.895682697747868,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,25.0,3.2188758248682006,0.0,0.0,0.0,2018,3,47941,0,0.0,0.0,0.0,14.018691588785046,,14.018691588785046,38.88888888888889,,38.88888888888889,31.57894736842105,,31.57894736842105
1269,Z14AL0201,21,2K0084M,2,,,,83,284.0,163,0,132.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,1.0,1.0,1.0,6.895682697747868,99.0,2.0,1.0,1.0,,,,,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1.0,988.0,6.895682697747868,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,25.0,3.2188758248682006,0.0,0.0,0.0,2018,3,47941,0,0.0,0.0,0.0,11.235955056179774,,11.235955056179774,38.88888888888889,,38.88888888888889,31.57894736842105,,31.57894736842105
1270,Z14AL0208,99,2K0084M,1,,,,116,,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,7,9999999,0,0.0,0.0,0.0,2.898550724637681,2.5,3.061224489795918,,,,,,
1271,Z14AL0208,99,2K0084M,1,,,,116,,329,0,199.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,0.0,0.0,3.044522437723423,99.0,1.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,21.0,3.044522437723423,0.0,0.0,0.0,,,,,,,2017,6,49851,0,0.0,0.0,0.0,9.090909090909092,0.0,9.151785714285714,,,,,,
1272,Z14AL0209,99,2K0084M,1,,,,97,,61,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,4.543294782270004,99.0,1.0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,10,9999999,0,0.0,0.0,0.0,17.549668874172188,6.0606060606060606,18.21366024518389,,,,,,
1273,Z14AL0209,99,2K0084M,1,,,,97,,325,0,198.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,,,,4.543294782270004,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,6,49851,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1274,Z14AL0211,99,2K0084M,1,,,,103,,328,0,212.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,2.0794415416798357,99.0,1.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,8.0,2.0794415416798357,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1275,Z14AL0214,99,2K0084M,1,,,,93,,75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,4.276666119016055,99.0,1.0,2,0,0,2,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,2.833213344056216,99.0,1.0,2.833213344056216,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,10,9999999,0,0.0,0.0,0.0,14.403973509933774,,14.403973509933774,,,,,,
1276,Z14AL0214,99,2K0084M,1,,,,93,,309,0,199.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,2.0,0.0,0.0,3.319937916913268,0.6883324920746942,2.0,0.0,0.0,4.276666119016055,99.0,1.0,2,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,45.0,3.319937916913268,0.0,0.0,0.0,,,,,,,2017,6,49851,0,1.0,,0.0,9.090909090909092,0.0,9.151785714285714,,,,,,
1277,Z14AL0214,11,2K0084M,1,,,,93,,370,0,260.0,0,0.0,0.0,0.0,0.0,0.0,3,1,3,2.0,0.0,0.0,3.319937916913268,0.6883324920746942,2.0,0.0,0.0,4.276666119016055,99.0,1.0,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,45.0,3.319937916913268,0.0,0.0,0.0,,,,,,,2017,8,49851,0,0.0,0.0,0.0,2.140077821011673,4.580152671755725,1.3054830287206265,,,,,,
1278,Z14AL0214,12,2K0084M,2,,,,0,288.0,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,4,,,,,,2.0,0.0,0.0,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,4.276666119016055,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,45.0,3.319937916913268,0.0,0.0,0.0,2017,9,47941,0,0.0,0.0,0.0,6.588579795021962,15.384615384615385,6.055900621118012,,,,,,
1279,Z14AL0214,11,2K0084M,2,,,,0,288.0,234,0,117.0,0,0.0,0.0,0.0,0.0,0.0,2,1,5,1.0,0.0,0.0,4.276666119016055,99.0,3.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,72.0,4.276666119016055,0.0,0.0,0.0,,,,,,,2.0,45.0,3.319937916913268,0.0,0.0,0.0,2018,5,47941,0,0.0,0.0,0.0,5.206463195691203,7.6923076923076925,5.084745762711865,,,,,,
1280,Z14AL0217,99,2K0084M,1,,,,122,,332,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.248495242049359,99.0,1.0,0.0,0.0,4.90527477843843,99.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,70.0,4.248495242049359,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,9.090909090909092,0.0,9.151785714285714,,,,,,
1281,Z14AL0220,99,2K0084M,1,,,,119,,328,0,220.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,1.0,5.337538079701318,99.0,1.0,1.0,1.0,,,,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,208.0,5.337538079701318,1.0,1.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,,9.090909090909092,0.0,9.151785714285714,,,,,,
1282,Z14AL0220,11,2K0084M,2,,,,96,309.0,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,,1.0,1.0,1.0,,,,,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,208.0,5.337538079701318,1.0,1.0,0.0,2017,9,49851,0,0.0,0.0,0.0,7.748538011695906,22.5,6.832298136645963,,,,,,
1283,Z14AL0220,99,2K0084M,2,,,,96,309.0,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,1.0,1.0,1.0,,,,,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,208.0,5.337538079701318,1.0,1.0,0.0,2017,10,47941,0,0.0,0.0,0.0,8.02919708029197,20.0,7.575757575757576,,,,,,
1284,Z14AL0221,99,2K0084M,1,,,,65,,323,0,209.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,8.99581589958159,0.0,9.148936170212766,,,,,,
1285,Z14AL0224,22,2K0084M,1,,,,101,,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,4.762173934797756,99.0,1.0,1,0,0,2,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,2.5649493574615367,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,7,9999999,0,1.0,,0.0,2.6548672566371683,7.5,1.6129032258064515,,,,,,
1286,Z14AL0224,99,2K0084M,1,,,,101,,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,,,,4.762173934797756,99.0,1.0,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,2.5649493574615367,99.0,1.0,2.5649493574615367,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,8,49851,0,0.0,0.0,0.0,3.4482758620689653,2.1739130434782608,4.285714285714286,,,,,,
1287,Z14AL0224,99,2K0084M,1,,,,101,,329,0,216.0,0,0.0,0.0,0.0,0.0,0.0,3,,3,1.0,0.0,0.0,2.5649493574615367,99.0,1.0,0.0,0.0,4.762173934797756,99.0,1.0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,13.0,2.5649493574615367,0.0,0.0,0.0,,,,,,,2017,6,49851,0,0.0,0.0,0.0,8.99581589958159,0.0,9.148936170212766,,,,,,
1288,Z14AL0224,22,2K0084M,2,,,,112,314.0,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,4,,,,,,1.0,0.0,0.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,4.762173934797756,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,2.5649493574615367,0.0,0.0,0.0,2017,9,49851,0,0.0,0.0,0.0,7.748538011695906,22.5,6.832298136645963,,,,,,
